ag_key,estate,property,shares,property_risk,shares_risk,threshold,margin,risk_percent
1648,124602,73415,31708,2.797766124,0.64777974,325000,5000,0.2
1649,21628,114280,5343,2.698389919,5.771514131,325000,5000,0.2
1650,200006,304292,10355,0.427201504,1.255374215,325000,5000,0.2
1651,132156,322551,4041,0.613372769,4.895916852,325000,5000,0.2
1652,174697,295545,28929,0.525480045,0.536841923,325000,5000,0.2
1653,313094,125548,40537,0.134657661,0.041705109,325000,5000,0.2
1654,217333,211949,12045,0.531575992,0.935383977,325000,5000,0.2
1655,96419,126362,24442,1.848506671,0.955654202,325000,5000,0.2
1656,91312,160012,8357,1.491688123,2.856144549,325000,5000,0.2
1657,185022,141452,40808,1.024927184,0.355268575,325000,5000,0.2
1658,214355,132390,16364,0.873517637,0.70670374,325000,5000,0.2
1659,153237,131234,48384,1.346929911,0.365333581,325000,5000,0.2
1660,218584,134928,34967,0.825744101,0.318631853,325000,5000,0.2
1661,261370,279043,21968,0.245947757,0.312408958,325000,5000,0.2
1662,272953,277409,3712,0.205642211,1.536826509,325000,5000,0.2
1663,224704,201932,39592,0.521442862,0.265952718,325000,5000,0.2
1664,168652,273682,7069,0.589545531,2.282472768,325000,5000,0.2
1665,15546,50740,40424,6.197359086,0.777889373,325000,5000,0.2
1666,112810,188568,41410,1.151786093,0.524486839,325000,5000,0.2
1667,304580,81432,27155,0.312162295,0.093610753,325000,5000,0.2
1668,277460,36472,19473,1.44055714,0.26980948,325000,5000,0.2
1669,131042,295400,44522,0.67352065,0.446875702,325000,5000,0.2
1670,76375,218090,12875,1.162937319,1.969902913,325000,5000,0.2
1671,289562,253633,36568,0.159435089,0.110583023,325000,5000,0.2
1672,202053,295994,4225,0.43226214,3.028331361,325000,5000,0.2
1673,134916,201161,25713,0.969790367,0.758697935,325000,5000,0.2
1674,133761,134183,25357,1.462472891,0.773904642,325000,5000,0.2
1675,202384,200516,21678,0.63643799,0.588688993,325000,5000,0.2
1676,218929,68151,25189,1.629777993,0.440950415,325000,5000,0.2
1677,242833,103820,34609,0.83959738,0.251862232,325000,5000,0.2
1678,112199,242149,36755,0.899450338,0.59257516,325000,5000,0.2
1679,309764,134493,40601,0.150461362,0.049841137,325000,5000,0.2
1680,120604,291190,41188,0.719104365,0.508390793,325000,5000,0.2
1681,117256,199363,21011,1.067118773,1.012536291,325000,5000,0.2
1682,39330,162344,3382,1.790457301,8.594618569,325000,5000,0.2
1683,65085,21766,35966,12.17104659,0.73657065,325000,5000,0.2
1684,18849,205763,27825,1.51218149,1.118242588,325000,5000,0.2
1685,43311,287364,10007,0.997651063,2.864884581,325000,5000,0.2
1686,273930,243042,44391,0.230700867,0.126309387,325000,5000,0.2
1687,135705,48692,24924,3.990285879,0.779549831,325000,5000,0.2
1688,133448,316578,36682,0.620864368,0.535826836,325000,5000,0.2
1689,121236,229251,18997,0.910635068,1.09893141,325000,5000,0.2
1690,259625,135261,24134,0.520290402,0.291601061,325000,5000,0.2
1691,238979,308774,3830,0.294781944,2.376527415,325000,5000,0.2
1692,5450,99869,16756,3.249757182,1.936918119,325000,5000,0.2
1693,194383,63749,23945,2.127358861,0.566368762,325000,5000,0.2
1694,222670,177897,28337,0.603326644,0.378762748,325000,5000,0.2
1695,153804,308999,11997,0.570215438,1.468667167,325000,5000,0.2
1696,161687,306478,48096,0.549184607,0.349952179,325000,5000,0.2
1697,59894,249940,33062,1.080683364,0.816968121,325000,5000,0.2
1698,150595,177708,1770,1.009549373,10.13587571,325000,5000,0.2
1699,61115,100415,19686,2.67773739,1.365869146,325000,5000,0.2
1700,54284,18045,41829,15.27935716,0.65915035,325000,5000,0.2
1701,124233,237093,27402,0.867874631,0.750919641,325000,5000,0.2
1702,303778,174887,43555,0.149936816,0.060204339,325000,5000,0.2
1703,306057,188287,12191,0.127162258,0.196398983,325000,5000,0.2
1704,303150,38488,36074,0.697620037,0.074430338,325000,5000,0.2
1705,128139,128314,48870,1.573179856,0.41305709,325000,5000,0.2
1706,149442,121033,30827,1.491808019,0.585713822,325000,5000,0.2
1707,212266,318998,241,0.369074414,48.85228216,325000,5000,0.2
1708,69945,53966,22239,4.818867435,1.16936463,325000,5000,0.2
1709,20075,324462,14444,0.955196602,2.145700637,325000,5000,0.2
1710,252636,101091,43497,0.765290679,0.177860542,325000,5000,0.2
1711,275047,134266,40486,0.409284555,0.13573334,325000,5000,0.2
1712,96158,180904,4649,1.292630345,5.029941923,325000,5000,0.2
1713,22298,245526,39821,1.25323591,0.77271289,325000,5000,0.2
1714,126895,11789,23415,17.22834846,0.867414051,325000,5000,0.2
1715,252356,133459,28874,0.581781671,0.268906282,325000,5000,0.2
1716,114124,105258,33880,2.050922495,0.637178276,325000,5000,0.2
1717,36343,288161,43356,1.019072671,0.677315712,325000,5000,0.2
1718,283784,178121,2066,0.259464072,2.236979671,325000,5000,0.2
1719,274394,278835,10967,0.199422598,0.507030181,325000,5000,0.2
1720,155833,181818,30289,0.957919458,0.575017333,325000,5000,0.2
1721,224489,322937,28269,0.326723169,0.373239237,325000,5000,0.2
1722,310927,15302,34934,1.246438374,0.054597241,325000,5000,0.2
1723,176672,18467,9388,8.302810419,1.633233916,325000,5000,0.2
1724,154689,46543,39412,3.766645897,0.4448163,325000,5000,0.2
1725,31733,45252,25097,6.591244586,1.188456788,325000,5000,0.2
1726,124599,59197,18412,3.46978732,1.115582229,325000,5000,0.2
1727,154998,206273,28958,0.848399936,0.60433041,325000,5000,0.2
1728,296535,274502,28446,0.12191168,0.117643957,325000,5000,0.2
1729,282132,87276,36414,0.548466932,0.131454935,325000,5000,0.2
1730,287940,309847,14910,0.135744416,0.282092555,325000,5000,0.2
1731,218633,109853,1117,1.013782054,9.970188004,325000,5000,0.2
1732,20012,93005,46994,3.333025106,0.659633145,325000,5000,0.2
1733,54242,20640,24239,13.36036822,1.137662445,325000,5000,0.2
1734,16497,45491,24638,6.891538986,1.272436886,325000,5000,0.2
1735,106163,245939,15134,0.910132187,1.479033963,325000,5000,0.2
1736,200751,44194,26551,2.924582523,0.486795224,325000,5000,0.2
1737,19973,156973,12037,1.975033923,2.575616848,325000,5000,0.2
1738,47819,92860,46068,3.038778807,0.612531475,325000,5000,0.2
1739,15322,169116,47767,1.860722817,0.65877698,325000,5000,0.2
1740,277081,315154,6048,0.167914734,0.874983466,325000,5000,0.2
1741,220675,238191,9959,0.458980398,1.097750778,325000,5000,0.2
1742,191856,109322,33121,1.263643183,0.417088856,325000,5000,0.2
1743,20593,238503,38060,1.297287665,0.812945349,325000,5000,0.2
1744,249588,205269,40661,0.39173962,0.197761983,325000,5000,0.2
1745,2193,243382,33650,1.346882678,0.974166419,325000,5000,0.2
1746,35140,242331,30963,1.216765498,0.952297904,325000,5000,0.2
1747,31562,34659,23221,8.610692749,1.285207355,325000,5000,0.2
1748,282694,69811,22229,0.6776296,0.212812092,325000,5000,0.2
1749,70039,268820,47208,0.967044863,0.550671496,325000,5000,0.2
1750,127324,66563,10069,3.04487478,2.012871189,325000,5000,0.2
1751,61142,224354,14988,1.198365084,1.793821724,325000,5000,0.2
1752,82706,22217,10592,11.13084575,2.33472432,325000,5000,0.2
1753,155282,171272,18841,1.020120043,0.927328698,325000,5000,0.2
1754,67049,256372,17907,1.025661929,1.468425755,325000,5000,0.2
1755,93098,71642,34019,3.306747439,0.696381434,325000,5000,0.2
1756,95996,81145,32702,2.883775957,0.715564797,325000,5000,0.2
1757,212857,119017,3676,0.98425435,3.186697497,325000,5000,0.2
1758,76885,144897,20245,1.746861564,1.250259323,325000,5000,0.2
1759,262226,194012,43123,0.349328907,0.15716439,325000,5000,0.2
1760,202412,4130,17758,30.89297821,0.718481811,325000,5000,0.2
1761,229762,226062,41827,0.44340933,0.239649031,325000,5000,0.2
1762,65537,258386,45667,1.023519076,0.579111831,325000,5000,0.2
1763,213236,265945,33531,0.439053188,0.348227014,325000,5000,0.2
1764,129537,81110,32928,2.4714955,0.60879191,325000,5000,0.2
1765,228376,6825,16118,14.88996337,0.630500062,325000,5000,0.2
1766,262441,253757,15584,0.26623502,0.433515144,325000,5000,0.2
1767,204993,108125,11594,1.156134104,1.078204244,325000,5000,0.2
1768,320467,194180,35506,0.049093624,0.026848983,325000,5000,0.2
1769,300767,198018,6637,0.147627993,0.440455025,325000,5000,0.2
1770,467,263853,19002,1.248926486,1.734201663,325000,5000,0.2
1771,218235,106837,6409,1.046126342,1.7438758,325000,5000,0.2
1772,96086,142079,5987,1.646365754,3.907031902,325000,5000,0.2
1773,229217,231172,30055,0.435965428,0.335328564,325000,5000,0.2
1774,248526,288306,12323,0.282595576,0.66115394,325000,5000,0.2
1775,231259,231027,16753,0.427400261,0.589392945,325000,5000,0.2
1776,182469,19722,34339,7.480529358,0.429631032,325000,5000,0.2
1777,280916,71373,47718,0.687711039,0.102862651,325000,5000,0.2
1778,137895,34285,21263,5.603179233,0.903470818,325000,5000,0.2
1779,117231,110006,26049,1.934158137,0.816802948,325000,5000,0.2
1780,166303,46476,41069,3.522183493,0.398590178,325000,5000,0.2
1781,30910,210584,435,1.420288341,68.75632184,325000,5000,0.2
1782,218599,172241,38177,0.646773997,0.291801346,325000,5000,0.2
1783,319573,238564,2403,0.043707349,0.433915938,325000,5000,0.2
1784,90069,99630,720,2.408220416,33.32375,325000,5000,0.2
1785,265252,247391,17202,0.261723345,0.376398093,325000,5000,0.2
1786,42564,160618,21175,1.789562814,1.357430933,325000,5000,0.2
1787,215179,215410,13938,0.533034678,0.823798249,325000,5000,0.2
1788,283127,176047,20862,0.266252762,0.224681239,325000,5000,0.2
1789,246725,73398,20924,1.134567699,0.397987956,325000,5000,0.2
1790,233352,15674,30664,6.166135001,0.315183929,325000,5000,0.2
1791,136792,103573,32896,1.865428249,0.587329767,325000,5000,0.2
1792,245417,25830,3569,3.274603175,2.369935556,325000,5000,0.2
1793,252471,19515,24277,3.972790161,0.31935165,325000,5000,0.2
1794,109809,165696,27787,1.328885429,0.792424515,325000,5000,0.2
1795,150741,40401,12925,4.436994134,1.386916828,325000,5000,0.2
1796,286874,194387,21285,0.2218564,0.202612168,325000,5000,0.2
1797,189726,178815,22944,0.784464391,0.611375523,325000,5000,0.2
1798,294830,9006,32071,3.905174328,0.109662935,325000,5000,0.2
1799,229413,73294,8385,1.372377002,1.19960644,325000,5000,0.2
1800,298174,281781,47430,0.112945869,0.067100991,325000,5000,0.2
1801,261205,185409,41677,0.371044556,0.165067063,325000,5000,0.2
1802,101335,66153,5727,3.456608166,3.992753623,325000,5000,0.2
1803,113892,266363,9064,0.811328901,2.384245366,325000,5000,0.2
1804,128549,273837,11450,0.735660265,1.75939738,325000,5000,0.2
1805,58890,218833,46037,1.23888993,0.588895888,325000,5000,0.2
1806,197797,34118,6302,3.874875432,2.097794351,325000,5000,0.2
1807,233781,87080,12654,1.104949472,0.760384068,325000,5000,0.2
1808,19987,294210,17754,1.053713334,1.746158612,325000,5000,0.2
1809,188513,236454,2640,0.598370085,5.359356061,325000,5000,0.2
1810,148051,318522,22944,0.571228989,0.793013424,325000,5000,0.2
1811,193545,51437,24300,2.652856893,0.56154321,325000,5000,0.2
1812,27580,271437,49479,1.11414435,0.611208796,325000,5000,0.2
1813,102655,175509,10320,1.295346677,2.202955426,325000,5000,0.2
1814,190814,91455,43922,1.521906949,0.316893584,325000,5000,0.2
1815,109423,130537,5038,1.68976612,4.378265185,325000,5000,0.2
1816,264917,194854,27184,0.334009053,0.239416569,325000,5000,0.2
1817,215582,58337,8462,1.961328145,1.352138974,325000,5000,0.2
1818,235993,2915,39475,32.24939966,0.238143129,325000,5000,0.2
1819,224503,199301,28489,0.529335026,0.370307838,325000,5000,0.2
1820,292788,182058,85,0.204396401,43.77882353,325000,5000,0.2
1821,275992,279020,39658,0.193563185,0.136184376,325000,5000,0.2
1822,214475,316711,8402,0.364764722,1.374970245,325000,5000,0.2
1823,151386,309854,31704,0.576445681,0.563380015,325000,5000,0.2
1824,136397,40183,39542,4.818032501,0.489613575,325000,5000,0.2
1825,274204,110563,46518,0.504653455,0.119944968,325000,5000,0.2
1826,153063,213758,3558,0.827744459,4.972934233,325000,5000,0.2
1827,112188,165039,3183,1.319760784,6.842978322,325000,5000,0.2
1828,239545,40623,44198,2.226694237,0.204658582,325000,5000,0.2
1829,55192,191381,7888,1.435921016,3.483874239,325000,5000,0.2
1830,322197,15722,46470,0.496310902,0.016791478,325000,5000,0.2
1831,315003,135427,31434,0.110738627,0.047709487,325000,5000,0.2
1832,159333,131172,50000,1.301093221,0.341334,325000,5000,0.2
1833,33290,75134,8609,3.949077648,3.446509467,325000,5000,0.2
1834,282483,145286,12223,0.327058354,0.388750716,325000,5000,0.2
1835,281437,10334,13070,4.699341978,0.371560826,325000,5000,0.2
1836,29242,106174,45181,2.832689736,0.665673624,325000,5000,0.2
1837,70276,106447,30823,2.439937246,0.842630503,325000,5000,0.2
1838,134401,53809,33300,3.635061049,0.587384384,325000,5000,0.2
1839,312701,211182,1280,0.081915125,1.351484375,325000,5000,0.2
1840,144677,314678,3432,0.588929,5.399854312,325000,5000,0.2
1841,254279,34796,16926,2.176140936,0.447365001,325000,5000,0.2
1842,36047,321369,45231,0.914689967,0.649892773,325000,5000,0.2
1843,268072,266650,44532,0.232244515,0.139064044,325000,5000,0.2
1844,186940,176343,46432,0.811259874,0.308106478,325000,5000,0.2
1845,322832,118509,18095,0.060484858,0.039613153,325000,5000,0.2
1846,18310,121644,5874,2.562312979,5.306264896,325000,5000,0.2
1847,63323,168977,40765,1.578185197,0.654181283,325000,5000,0.2
1848,142431,196920,33649,0.952513711,0.557428155,325000,5000,0.2
1849,89267,56448,21000,4.264686083,1.146347619,325000,5000,0.2
1850,255774,86871,46401,0.854439341,0.15996638,325000,5000,0.2
1851,135190,243226,14346,0.800942333,1.357939495,325000,5000,0.2
1852,236868,252791,31571,0.368415015,0.29499224,325000,5000,0.2
1853,26444,86226,27321,3.520469464,1.111072069,325000,5000,0.2
1854,125273,164333,48208,1.245805772,0.424674328,325000,5000,0.2
1855,143280,299802,25138,0.622811055,0.742779855,325000,5000,0.2
1856,143073,27653,39823,6.759736737,0.469394571,325000,5000,0.2
1857,118455,57379,1388,3.686801792,15.24099424,325000,5000,0.2
1858,100539,72510,45303,3.164542822,0.506502881,325000,5000,0.2
1859,256391,220154,22269,0.334352317,0.330544703,325000,5000,0.2
1860,112010,27670,15954,7.878207445,1.366365802,325000,5000,0.2
1861,16454,191980,30476,1.633222211,1.028829243,325000,5000,0.2
1862,307115,302644,29016,0.075616896,0.078870278,325000,5000,0.2
1863,257912,252116,407,0.285931873,17.71203931,325000,5000,0.2
1864,289274,265291,2602,0.153514443,1.56518063,325000,5000,0.2
1865,24149,158813,21567,1.925856196,1.41814346,325000,5000,0.2
1866,33985,8817,36170,33.57321084,0.818399226,325000,5000,0.2
1867,9942,153660,42116,2.082897306,0.759943964,325000,5000,0.2
1868,138028,106565,11082,1.801454511,1.732286591,325000,5000,0.2
1869,113359,261049,6585,0.829886343,3.289916477,325000,5000,0.2
1870,279478,129618,39746,0.389776111,0.127112162,325000,5000,0.2
1871,180652,156116,4078,0.956647621,3.662285434,325000,5000,0.2
1872,92203,215681,38772,1.102540326,0.613321469,325000,5000,0.2
1873,85078,277138,20033,0.883754664,1.222592722,325000,5000,0.2
1874,228126,311263,10020,0.327292354,1.016706587,325000,5000,0.2
1875,119513,194343,4848,1.083069624,4.341728548,325000,5000,0.2
1876,33751,253020,48820,1.170852107,0.606818927,325000,5000,0.2
1877,137509,141028,36319,1.364913351,0.530000826,325000,5000,0.2
1878,6768,97404,24293,3.318467414,1.330556127,325000,5000,0.2
1879,309290,208552,40729,0.099303771,0.05084829,325000,5000,0.2
1880,146807,231427,14071,0.791580066,1.30191884,325000,5000,0.2
1881,9882,148248,32348,2.159341104,0.989606776,325000,5000,0.2
1882,51373,130157,6673,2.140699309,4.175438334,325000,5000,0.2
1883,215846,37330,17290,3.057969462,0.660231348,325000,5000,0.2
1884,99171,119262,27540,1.935478191,0.838159041,325000,5000,0.2
1885,192998,181897,44872,0.753184495,0.305317347,325000,5000,0.2
1886,108807,149943,7308,1.475180569,3.026724138,325000,5000,0.2
1887,249007,405,18632,199.982716,0.434698368,325000,5000,0.2
1888,188335,11627,11060,12.18414036,1.280877034,325000,5000,0.2
1889,251703,60824,43704,1.287271472,0.179152938,325000,5000,0.2
1890,15128,41294,18927,7.625127137,1.663612828,325000,5000,0.2
1891,153990,324705,47335,0.542061256,0.37183902,325000,5000,0.2
1892,86227,240267,43863,1.0145921,0.55575998,325000,5000,0.2
1893,130758,57825,3883,3.445603113,5.13113572,325000,5000,0.2
1894,123314,92910,1909,2.22458293,10.82692509,325000,5000,0.2
1895,215644,38384,29286,2.979262193,0.390480093,325000,5000,0.2
1896,19727,88377,797,3.510789006,38.93011292,325000,5000,0.2
1897,137378,252877,7966,0.761722102,2.41805172,325000,5000,0.2
1898,149939,127829,3841,1.408608375,4.687867743,325000,5000,0.2
1899,31879,215523,48677,1.38324448,0.612447357,325000,5000,0.2
1900,186059,151524,10627,0.949955123,1.354483862,325000,5000,0.2
1901,111425,247177,34036,0.88428535,0.642187684,325000,5000,0.2
1902,125676,246103,41518,0.830237746,0.492133532,325000,5000,0.2
1903,90474,307283,48742,0.779496425,0.491416027,325000,5000,0.2
1904,108129,62097,2539,3.57297454,8.738519102,325000,5000,0.2
1905,189482,252480,46344,0.556551014,0.303206456,325000,5000,0.2
1906,26323,264198,26042,1.149429594,1.166104754,325000,5000,0.2
1907,180604,321501,49670,0.464682847,0.300777129,325000,5000,0.2
1908,222838,168917,5481,0.634406247,1.955154169,325000,5000,0.2
1909,180664,28268,14786,5.282864016,1.009982416,325000,5000,0.2
1910,245552,7919,26485,10.66397272,0.31885218,325000,5000,0.2
1911,70494,127936,9340,2.028404827,2.778436831,325000,5000,0.2
1912,52876,303016,2192,0.914552367,12.64251825,325000,5000,0.2
1913,266125,50482,24258,1.265302484,0.263315195,325000,5000,0.2
1914,101286,74613,38155,3.06533714,0.599433888,325000,5000,0.2
1915,233954,199327,13466,0.48185143,0.713248181,325000,5000,0.2
1916,122117,174648,28737,1.190297055,0.723398406,325000,5000,0.2
1917,200229,89124,14264,1.456072438,0.909779865,325000,5000,0.2
1918,266538,440,4078,144.2318182,1.556204022,325000,5000,0.2
1919,301218,41486,27597,0.693776214,0.104293945,325000,5000,0.2
1920,125402,146382,8289,1.397699171,2.468307395,325000,5000,0.2
1921,194290,39200,21978,3.461989796,0.617481117,325000,5000,0.2
1922,101770,238390,34005,0.957380763,0.671166005,325000,5000,0.2
1923,198376,18041,4485,7.295826174,2.934760312,325000,5000,0.2
1924,234024,288973,4178,0.332127915,2.297175682,325000,5000,0.2
1925,36702,38178,20325,7.682382524,1.44304059,325000,5000,0.2
1926,293950,82019,14931,0.439532303,0.241443976,325000,5000,0.2
1927,34408,237762,34911,1.24322642,0.846701613,325000,5000,0.2
1928,230032,77773,2776,1.285381816,3.601152738,325000,5000,0.2
1929,286823,134732,26652,0.320465814,0.162002852,325000,5000,0.2
1930,146066,173802,7214,1.058296222,2.549681175,325000,5000,0.2
1931,56873,274998,8271,0.993196314,3.30222464,325000,5000,0.2
1932,93803,215810,4422,1.094467356,5.341406603,325000,5000,0.2
1933,52411,283342,10878,0.979695915,2.551838573,325000,5000,0.2
1934,282753,251276,27886,0.188028304,0.169429104,325000,5000,0.2
1935,277980,157486,27430,0.330315076,0.189646373,325000,5000,0.2
1936,247614,287128,27443,0.286931264,0.300207703,325000,5000,0.2
1937,107027,9286,30574,24.0117381,0.729289592,325000,5000,0.2
1938,27293,300945,41277,1.00585489,0.733355137,325000,5000,0.2
1939,121103,230557,20609,0.906053601,1.013620263,325000,5000,0.2
1940,6496,189137,7746,1.710421546,4.176400723,325000,5000,0.2
1941,304053,96836,36210,0.267947871,0.071657001,325000,5000,0.2
1942,105882,176720,42648,1.268209597,0.525506472,325000,5000,0.2
1943,242157,324348,26393,0.270829479,0.332826886,325000,5000,0.2
1944,256870,166160,25066,0.440117959,0.291749781,325000,5000,0.2
1945,256896,275270,39757,0.265571984,0.183877053,325000,5000,0.2
1946,250084,66639,11392,1.199237684,0.701509831,325000,5000,0.2
1947,90469,197801,31676,1.210969611,0.756190807,325000,5000,0.2
1948,132840,216399,22696,0.911094783,0.86869933,325000,5000,0.2
1949,85451,135491,32800,1.804909551,0.74557622,325000,5000,0.2
1950,25025,88932,25141,3.429305537,1.213058351,325000,5000,0.2
1951,15960,85026,19187,3.693458472,1.636733205,325000,5000,0.2
1952,196342,251714,33307,0.530991522,0.40129102,325000,5000,0.2
1953,262791,293200,37311,0.229225784,0.180131865,325000,5000,0.2
1954,46341,222555,14102,1.274556851,2.011480641,325000,5000,0.2
1955,144210,55933,47667,3.321652692,0.389766505,325000,5000,0.2
1956,182031,58592,15222,2.525413026,0.972073315,325000,5000,0.2
1957,45868,75726,37460,3.752106278,0.758494394,325000,5000,0.2
1958,3636,29621,9231,11.01799399,3.535521612,325000,5000,0.2
1959,96772,81548,42858,2.860008829,0.544187783,325000,5000,0.2
1960,46512,43135,18028,6.572110815,1.572487242,325000,5000,0.2
1961,69144,27708,37995,9.414465136,0.686553494,325000,5000,0.2
1962,161838,74930,41626,2.244254638,0.403983087,325000,5000,0.2
1963,31945,142674,4348,2.089063179,6.8549908,325000,5000,0.2
1964,46932,148203,28116,1.910001822,1.006786172,325000,5000,0.2
1965,182979,323190,34490,0.454905783,0.426271383,325000,5000,0.2
1966,31319,260533,24415,1.14642291,1.223350399,325000,5000,0.2
1967,281248,307230,787,0.15868242,6.194663278,325000,5000,0.2
1968,283020,180645,3896,0.260068089,1.205852156,325000,5000,0.2
1969,130203,8775,24589,22.76888889,0.812546261,325000,5000,0.2
1970,160512,113215,33899,1.497045445,0.49997935,325000,5000,0.2
1971,231116,321072,8934,0.307980764,1.106827849,325000,5000,0.2
1972,169139,106767,32224,1.506654678,0.499196251,325000,5000,0.2
1973,258088,194866,36471,0.369033079,0.197175838,325000,5000,0.2
1974,131430,54481,23338,3.644756888,0.850844117,325000,5000,0.2
1975,303229,61805,20841,0.433152658,0.128453529,325000,5000,0.2
1976,236317,238162,21990,0.393358302,0.426025466,325000,5000,0.2
1977,283952,208685,22665,0.220657929,0.20316788,325000,5000,0.2
1978,314032,94583,14511,0.168825265,0.110040659,325000,5000,0.2
1979,37783,257651,3435,1.134158222,8.507045124,325000,5000,0.2
1980,264332,192213,23737,0.341641824,0.276648271,325000,5000,0.2
1981,91000,134906,14515,1.771603932,1.646572511,325000,5000,0.2
1982,312061,204599,46527,0.087678825,0.038556107,325000,5000,0.2
1983,214036,228686,970,0.507088322,11.95505155,325000,5000,0.2
1984,29661,32660,37941,9.19592774,0.791594845,325000,5000,0.2
1985,97968,304299,5531,0.762513186,4.195118423,325000,5000,0.2
1986,27821,201998,9984,1.495950455,3.026632612,325000,5000,0.2
1987,45986,253579,11124,1.120021768,2.553164329,325000,5000,0.2
1988,163787,117679,38838,1.412427026,0.42796488,325000,5000,0.2
1989,322356,224236,22632,0.034089085,0.033775186,325000,5000,0.2
1990,320673,286477,39469,0.032557588,0.023631204,325000,5000,0.2
1991,15617,226387,3635,1.388697231,8.648775791,325000,5000,0.2
1992,94174,208519,8040,1.130956891,2.933159204,325000,5000,0.2
1993,231886,33785,29981,2.904069853,0.327253927,325000,5000,0.2
1994,37071,202040,39892,1.449856464,0.734305124,325000,5000,0.2
1995,286326,250130,1970,0.174605205,2.216954315,325000,5000,0.2
1996,209136,215744,33321,0.560219519,0.362726209,325000,5000,0.2
1997,98620,40695,18867,5.685710775,1.226374092,325000,5000,0.2
1998,11099,58037,46964,5.494787808,0.679032876,325000,5000,0.2
1999,262162,69799,33932,0.971905042,0.199923376,325000,5000,0.2
2000,138868,129870,31100,1.471717872,0.614572347,325000,5000,0.2
1,320000,230000,45000,0.065217391,0.033333333,325000,10000,0.2
2,32300,3231,0,93.68616527,NULL,325000,10000,0.2
3,95000,95000,0,2.526315789,NULL,325000,10000,0.2
4,325000,325000,0,0.030769231,NULL,325000,10000,0.2
5,320302,320302,0,0.045887943,NULL,325000,10000,0.2
6,274632,200000,50000,0.30184,0.120736,325000,10000,0.2
7,5000,0,0,NULL,NULL,325000,10000,0.2
8,83833,0,0,NULL,NULL,325000,10000,0.2
9,120038,120038,0,1.790782919,NULL,325000,10000,0.2
10,245690,0,0,NULL,NULL,325000,10000,0.2
11,93921,43921,50000,5.488923294,0.482158,325000,10000,0.2
12,287414,263690,21504,0.180461906,0.221289063,325000,10000,0.2
13,212168,180595,154682,0.680151721,0.079409369,325000,10000,0.2
14,32176,15085,26887,20.0745111,1.126284078,325000,10000,0.2
15,250080,134026,96811,0.633608404,0.087717305,325000,10000,0.2
16,39824,113071,79201,2.610536742,0.372692264,325000,10000,0.2
17,83380,129588,151429,1.941692132,0.166163681,325000,10000,0.2
18,15264,294062,11535,1.087308119,2.771876896,325000,10000,0.2
19,217294,319981,179376,0.367853091,0.065619704,325000,10000,0.2
20,23988,231848,80501,1.341447845,0.386345511,325000,10000,0.2
21,72336,251968,111131,1.042449835,0.236355292,325000,10000,0.2
22,319636,55688,140322,0.275894268,0.010949103,325000,10000,0.2
23,302897,140525,29710,0.228450454,0.108054527,325000,10000,0.2
24,245504,198575,85486,0.450691175,0.104690827,325000,10000,0.2
25,302243,226123,7069,0.144863636,0.463389447,325000,10000,0.2
26,165408,312869,109759,0.542054342,0.15451307,325000,10000,0.2
27,104249,74660,29710,3.090691133,0.776677886,325000,10000,0.2
28,37276,79668,70979,3.737058794,0.419453641,325000,10000,0.2
29,2409,114362,40830,2.908230006,0.814575067,325000,10000,0.2
30,39454,35229,36439,8.389281558,0.811070556,325000,10000,0.2
31,113885,11188,11426,19.76358598,1.935191668,325000,10000,0.2
32,102209,113223,75186,2.056039851,0.309620142,325000,10000,0.2
33,256305,103797,196105,0.758162567,0.040129013,325000,10000,0.2
34,112786,168878,42785,1.315825626,0.519373612,325000,10000,0.2
35,76103,93458,164592,2.770196238,0.157296223,325000,10000,0.2
36,149943,119721,59060,1.545735502,0.313337284,325000,10000,0.2
37,200029,193096,108792,0.698983925,0.12406335,325000,10000,0.2
38,176250,67739,55868,2.343553935,0.28415193,325000,10000,0.2
39,83187,258517,29933,0.974067469,0.841255471,325000,10000,0.2
40,166223,304064,94361,0.555070643,0.17886309,325000,10000,0.2
41,144678,291342,61872,0.653259743,0.307606025,325000,10000,0.2
42,299659,216681,50578,0.163101518,0.069874254,325000,10000,0.2
43,160735,62215,169595,2.801012618,0.102753619,325000,10000,0.2
44,119708,24577,20096,8.759897465,1.071317675,325000,10000,0.2
45,69424,254361,1848,1.044090879,14.37099567,325000,10000,0.2
46,223762,284785,175279,0.390603438,0.063463393,325000,10000,0.2
47,5368,107375,199469,3.069913853,0.165254751,325000,10000,0.2
48,307496,46202,114808,0.595298905,0.023956519,325000,10000,0.2
49,284399,207322,69812,0.244069612,0.072481808,325000,10000,0.2
50,4013,221220,188997,1.496189314,0.175128177,325000,10000,0.2
51,99055,1550,140121,152.2225806,0.168386609,325000,10000,0.2
52,283533,241756,90492,0.212888201,0.056874641,325000,10000,0.2
53,140898,120374,56791,1.61249107,0.341783029,325000,10000,0.2
54,70817,75737,14055,3.488162985,1.87963714,325000,10000,0.2
55,102652,131693,121758,1.764315491,0.190827707,325000,10000,0.2
56,232963,267325,90273,0.381696437,0.113031582,325000,10000,0.2
57,239179,249545,165834,0.383982849,0.057781275,325000,10000,0.2
58,244869,24196,41260,3.725037196,0.218446437,325000,10000,0.2
59,46503,180181,36671,1.601151065,0.786717024,325000,10000,0.2
60,47066,177841,188957,1.619052974,0.1523807,325000,10000,0.2
